1: 55-21×1=
6227: 78-(91-26)=
6228: 38+17-26=
6229: 49-22+8=
6230: 5+69+2=
6231: 33+54+2=
6232: 3×17+12=
6233: 53+3+7=
6234: 51-(11+39)=
6235: 5×10-40=
6236: 7×10-52=
6237: 95-(14+55)=
6238: 47-39+15=
6239: 18+14-23=
6240: 21+68+5=
6241: 75+5+13=
6242: 78-16+20=
6243: 81+1+1=
6244: 56-3×12=
6245: 16+57-17=
6246: 53-(80-60)=
6247: 53-25+4=
6248: 3×20-15=
6249: 48+10+30=
6250: 99-1×57=
6251: 76-3×21=
6252: 52+18+27=
6253: 88-7-6=
6254: 60-8+35=
6255: 91-(80-48)=
6256: 9×4+59=
6257: 61-34+52=
6258: 83-69+6=
6259: 57+14-47=
6260: 66-20×2=
6261: 6+37+21=
6262: 27+69-53=
6263: 75-(75-12)=
6264: 64-(1+63)=
6265: 25×1+64=
6266: 24-21+94=
6267: 90-(75-34)=
6268: 1×57-35=
6269: 1×72+21=
6270: 4×10+23=
6271: 51-19+9=
6272: 96-36-49=
6273: 11×6-17=
6274: 31+45-66=
6275: 8×4+20=
6276: 3×3×11=
6277: 5+88-34=
6278: 24×4-40=
6279: 7×8+18=
6280: 1×79-75=
6281: 88-78+55=
6282: 1×27+67=
6283: 93-(79-63)=
6284: 8×12-31=
6285: 49×2-42=
6286: 46-(63-17)=
6287: 54-49×1=
6288: 24-(46-25)=
6289: 92-21-16=
6290: 49×2-73=
6291: 84-(22+58)=
6292: 47-(55-18)=
6293: 49-18+32=
6294: 7×1+88=
6295: 30+23+27=
6296: 77-24+12=
6297: 9+20-10=
6298: 37+32+14=
6299: 12+81-15=
6300: 82-1×54=
6301: 7+40-7=
6302: 61-1×28=
6303: 72-9-58=
6304: 67-(65-8)=
6305: 85+11+2=
6306: 18×5+9=
6307: 2×19-5=
6308: 77-(25+19)=
6309: 32+65-41=
6310: 55-32-18=
6311: 85-80+34=
6312: 4+1+18=
6313: 3×21-3=
6314: 3×23-40=
6315: 1×96-28=
6316: (13+6)×4=
6317: 65-(79-41)=
6318: 81-(65-3)=
6319: 99-3-3=
6320: 41+18-13=
6321: 5+27-14=
6322: 74-63+43=
6323: 20+46-51=
6324: 2×47-79=
6325: 16×3-15=
6326: 80-42-13=
6327: 76-1×41=
6328: 6×4+36=
6329: 32+43-13=
6330: 10×3-13=
6331: 43-3×9=
6332: 36+62-29=
6333: 39+16+9=
6334: 88-53-4=
6335: 61-23+58=
6336: 97-44+39=
6337: 95-75×1=
6338: 72-52+75=
6339: 65-33+32=
6340: 86+1-24=
6341: 33+29-5=
6342: 45-(36-35)=
6343: 18+76-21=
6344: 55-(68-29)=
6345: 50-44+59=
6346: 84-56-16=
6347: 74-27+33=
6348: 65-22+33=
6349: (93-85)×2=
6350: 76-8-62=
6351: 20+62-63=
6352: 79+9-8=
6353: 36×2-3=
6354: 14+5-13=
6355: 83-(96-40)=
6356: 34+7+35=
6357: 68+3-51=
6358: 14+39+37=
6359: 79-37×1=
6360: 42+32-28=
6361: 34-2×3=
6362: 22-(21-2)=
6363: (75-56)×4=
6364: 91+2-86=
6365: 61+22-19=
6366: 40+16-13=
6367: 98-6-76=
6368: 48+23-69=
6369: 49+32-70=
6370: 1×10+44=
6371: 36×2-42=
6372: 59+24-59=
6373: 71-1×38=
6374: 78-18-55=
6375: 51-(96-45)=
6376: 58+40-20=
6377: 95-59+54=
6378: 13×7-42=
6379: 26×3-76=
6380: 75-(7+16)=
6381: 17+37-26=
6382: 1×86-74=
6383: 22+56+17=
6384: 33-3+37=
6385: 36+60-1=
6386: 69-(84-50)=
6387: 87-(27+6)=
6388: 27+30-10=
6389: 77-(34+5)=
6390: 1×43+25=
6391: 1×61+21=
6392: 36-8+25=
6393: 3×17-31=
6394: 48+36-67=
6395: 59-11×5=
6396: 33×2-34=
6397: 22+74-93=
6398: 56-17-29=
6399: 97-(20+51)=
6400: 97-67-8=
6401: 45+26-42=
6402: 34×2+29=
6403: 3×22+26=
6404: 85-73-1=
6405: 32-(12+10)=
6406: 18+5-16=
6407: 95-58+27=
6408: 15×6-22=
6409: 84-31-39=
6410: 47-(98-98)=
6411: 85-(58-5)=
6412: 99-48-14=
6413: 66-(40-15)=
6414: 21+65+8=
6415: 85-(61-40)=
6416: 19+71-79=
6417: 98×1-13=
6418: 83-38+21=
6419: 40-(7+26)=
6420: 13+70-17=
6421: 35+8-29=
6422: 61-42+6=
6423: 21+78-90=
6424: 25-(61-52)=
6425: 89-53+41=
6426: 49+5-28=
6427: 25-(96-90)=
6428: 3×24-47=
6429: 3×31-33=
6430: 44-8+26=
6431: 14×3+33=
6432: 71-(75-68)=
6433: 46×2+3=
6434: 30-1×15=
6435: 19×1+45=
6436: 75-(47-37)=
6437: 38+20-11=
6438: 79+4-37=
6439: 1×66-51=
6440: 80-74+5=
6441: 52-(89-48)=
6442: 4×17-39=
6443: 98-3×17=
6444: 3×25+18=
6445: 8×4-25=
6446: 47+39+1=
6447: 2×46-88=
6448: 82-(4+37)=
6449: 1×96-59=
6450: 19×1+13=
6451: 75+14-83=
6452: 56×1+22=
6453: 99-36-59=
6454: 8×10-54=
6455: 51+11-43=
6456: 1×43-40=
6457: 24+13+17=
6458: 9×7+8=
6459: 69×1-59=
6460: 9+89-13=
6461: 69-4×11=
6462: 27+20+29=
6463: 33×2-33=
6464: 81-67+72=
6465: 4×8×2=
6466: 2×15+45=
6467: (15-12)×29=
6468: 16-(32-20)=
6469: 11-1×9=
6470: 95-(32+28)=
6471: 1+80-11=
6472: 96-(70-21)=
6473: 47+31-10=
6474: 3×33-37=
6475: 10+4-12=
6476: 30+62-6=
6477: 48+47-77=
6478: 75+3-18=
6479: 8+32+58=
6480: 87-(30+9)=
6481: 18×5-41=
6482: 98-3-57=
6483: 69-42+13=
6484: 15+46-6=
6485: 54-(34-30)=
6486: 83-(42+2)=
6487: 81-17+7=
6488: 33+63-41=
6489: 81-2×37=
6490: (17+46)×1=
6491: 7×8-35=
6492: 60-10×2=
6493: 24+35-29=
6494: 14-(16-14)=
6495: 2×46-57=
6496: 97-(6+64)=
6497: 50-(48-19)=
6498: 95-40-54=
6499: 1×3+74=
6500: 49×2-44=
6501: 74-(64-15)=
6502: 88-1×7=
6503: 48-(93-87)=
6504: 38-(2+6)=
6505: 9×5+3=
6506: 38+42-55=
6507: 35-(50-40)=
6508: (39+49)×1=
6509: 72-(65-29)=
6510: 80-(48+23)=
6511: 33-4-6=
6512: 74+25-50=
6513: 2×13+4=
6514: 67-(69-29)=
6515: 45×2-40=
6516: 17-(83-81)=
6517: 60-56+8=
6518: 22+65-47=
6519: 51+36-27=
6520: 50+49-32=
6521: 59-44×1=
6522: 9+24-29=
6523: 1×44+12=
6524: 1×77-27=
6525: 99-(28+55)=
6526: 38+19-43=
6527: 2×12×1=
6528: 61-61+42=
6529: 61-(96-87)=
6530: 34+28-61=
6531: 99-9-67=
6532: 3×8+7=
6533: 1×79-12=
6534: 38+44+7=
6535: 72-(50+9)=
6536: 86-(90-38)=
6537: 40+49-31=
6538: 78-(37+30)=
6539: 3×18-28=
6540: 75+22-13=
6541: 79+11-53=
6542: 1×65-63=
6543: 94-17×4=
6544: 98-(69-29)=
6545: 94-(30+13)=
6546: 87-2-83=
6547: 54+10+14=
6548: 31×3-19=
6549: 52-(46-26)=
6550: 32+56-16=
6551: 38+44-38=
6552: 11+42-20=
6553: 52×1+19=
6554: 52×1-36=
6555: 24+67-52=
6556: 1×92-17=
6557: 53+26-1=
6558: 99-(1+20)=
6559: 34×2+14=
6560: 6×5-24=
6561: 1×1+40=
6562: 68+5-62=
6563: 32+14+42=
6564: 6×3+19=
6565: 28+16+16=
6566: 80-11-43=
6567: 7×12+13=
6568: 41+32+21=
6569: 54-(77-70)=
6570: 62-50×1=
6571: 83-(48+30)=
6572: 94-81+51=
6573: 89+4-37=
6574: 64-6+7=
6575: 22-3+12=
6576: 73-(37+32)=
6577: 28+2+47=
6578: 30+57-55=
6579: 10×6-52=
6580: 84-(37+47)=
6581: 96-(22+66)=
6582: 50-23-17=
6583: 72-5-47=
6584: 2×13-9=
6585: 41-(33+4)=
6586: 61-28+55=
6587: 87-6×7=
6588: 69-33×1=
6589: 70+1+5=
6590: 96-9×6=
6591: 93-(43+39)=
6592: 74-(62-5)=
6593: 1×96-95=
6594: 32+5-10=
6595: 6×8+18=
6596: 92-27-44=
6597: 39+39-64=
6598: 8+85-81=
6599: 57-(77-43)=
6600: 41-1×33=
6601: 30×3-43=
6602: 8+61-16=
6603: 28×3-46=
6604: 1×30+68=
6605: 11+18+1=
6606: 1×38+54=
6607: 26×1-8=
6608: 79-(1+57)=
6609: 76-1×28=
6610: 71-44+17=
6611: 88-3×25=
6612: 92+2-78=
6613: 50-(37+11)=
6614: 88-(77-35)=
6615: 18×3+16=
6616: 33+38-41=
6617: 17+80-54=
6618: 41+26-26=
6619: 38-(53-31)=
6620: 51-9+43=
6621: 61-(63-6)=
6622: 4×3+79=
6623: 58+21+20=
6624: 48+43-1=
6625: (52-50)×24=
6626: 77-(82-55)=
6627: 99-(62+26)=
6628: 27-24+79=
6629: 34+57+4=
6630: 46-(59-52)=
6631: 36+59-86=
6632: 30-3+40=
6633: 55-26+27=
6634: 74-33-17=
6635: 11-7+31=
6636: 95-18+12=
6637: 17×5-61=
6638: 91-13×3=
6639: 57×1-6=
6640: 78-(23+39)=
6641: 58-(56-54)=
6642: 62-(75-28)=
6643: 88-80×1=
6644: 8×6+7=
6645: 81-(49-35)=
6646: 60-(98-69)=
6647: 83-(81-53)=
6648: 61-31+45=
6649: 27-(63-37)=
6650: 74-(31-16)=
6651: 98-(1+8)=
6652: 24×4-80=
6653: 58+20+15=
6654: 40×1+2=
6655: 83+16-57=
6656: 18+68+12=
6657: 51+32-18=
6658: 80+13-46=
6659: 81-20+27=
6660: 30×2-46=
6661: 80-24×1=
6662: 75-40+16=
6663: 67-9×1=
6664: 70-9+21=
6665: 98-25-16=
6666: 87-24-5=
6667: 5+1+56=
6668: (67-56)×6=
6669: 93-31+31=
6670: 89-(48-33)=
6671: 8+23-21=
6672: 23+24+32=
6673: 80-(25-19)=
6674: 39-(40-17)=
6675: 37-2-22=
6676: 64+4-55=
6677: 78-(44-26)=
6678: 7×7-3=
6679: (86-81)×11=
6680: 59-(16+41)=
6681: 11×2+72=
6682: 64-(67-38)=
6683: 36+10-1=
6684: 38+44-21=
6685: 66-23×2=
6686: 27×2-31=
6687: 1×61-6=
6688: 93×1-25=
6689: 94-4×6=
6690: 47×2-34=
6691: 26-13×2=
6692: 51-33+28=
6693: 57-8+35=
6694: 36+44-45=
6695: 91-38+10=
6696: (6+3)×8=
6697: 8-(34-32)=
6698: 27-26+17=
6699: 41×2-67=
6700: 92-(99-82)=
6701: 72-29+4=
6702: 73+4+21=
6703: 54+27-52=
6704: 1×49+27=
6705: 68-26+18=
6706: 54-1×3=
6707: 46-6-4=
6708: 9+19+68=
6709: 37-(72-51)=
6710: 1×96-10=
6711: 19+21+14=
6712: 53+20-53=
6713: 94-17×1=
6714: 92-21-38=
6715: 7+24+47=
6716: 52+35-33=
6717: 51-(59-35)=
6718: 29×3-56=
6719: 20+49-10=
6720: 45+33-25=
6721: 25-21+42=
6722: 36-(91-62)=
6723: 8×8+5=
6724: 92-64+4=
6725: 35-22+81=
6726: 9+76-69=
6727: 2×7+56=
6728: 26-(19-7)=
6729: 94-(35-35)=
6730: 52+23-74=
6731: 1×41-19=
6732: 7×3-20=
6733: 25+64-33=
6734: 2×35+27=
6735: 41-(70-34)=
6736: 96-(77+5)=
6737: 28×1+58=
6738: 92-3-47=
6739: 46+7+30=
6740: 88-(4-1)=
6741: 68-(98-52)=
6742: 42-1×16=
6743: 21×3-3=
6744: 75-23-40=
6745: (47-26)×1=
6746: 95+2-91=
6747: 2+26+6=
6748: 10×9-40=
6749: 2×37+12=
6750: 63-10×6=
6751: 69+5-42=
6752: 61+4+18=
6753: 95-(19+48)=
6754: 78-(95-17)=
6755: 60-(78-71)=
6756: 65+8-8=
6757: 62-(71-29)=
6758: 54+2+38=
6759: 29×2-35=
6760: 22×3-38=
6761: 60+36-40=
6762: 60-(34-2)=
6763: 22+45-4=
6764: 95-(45-10)=
6765: 16+15+44=
6766: 68-(3+55)=
6767: 23+53-8=
6768: 20+41-38=
6769: 6×14+11=
6770: 78-2×33=
6771: 54×1-4=
6772: 13+23-16=
6773: 89-10×7=
6774: 52+14-32=
6775: 12+54-18=
6776: 85+1-74=
6777: 15+76-12=
6778: 46-26+53=
6779: (29-29)×37=
6780: 36+54-87=
6781: 18+67-25=
6782: 64+22-19=
6783: 93-(14+19)=
6784: 91-4-49=
6785: 88-(71-15)=
6786: 35+38+21=
6787: 42-(89-59)=
6788: 60-(73-19)=
6789: 69-3×20=
6790: 58-(55-30)=
6791: 64-(54-2)=
6792: 66-(55-44)=
6793: 12×4-2=
6794: 85+9-58=
6795: 11×5+21=
6796: 97-2×32=
6797: 64-(55-25)=
6798: 5×1+79=
6799: 87+6-11=
6800: 88-(90-44)=
6801: 53-(92-68)=
6802: 71-(36-25)=
6803: 8+49+16=
6804: 60-(19-5)=
6805: 84-1×6=
6806: 87-(90-61)=
6807: 28+42-62=
6808: 53-18+58=
6809: 96-(36+46)=
6810: 69-60+77=
6811: 77-(65+8)=
6812: 48-37+21=
6813: 78-59+51=
6814: (96-51)×1=
6815: 95-68-6=
6816: 7×7+45=
6817: (27-25)×4=
6818: 74+4-17=
6819: 32×3-80=
6820: 93-58+23=
6821: (89+5)×1=
6822: 6+40+13=
6823: 15+40-6=
6824: 49×1-27=
6825: 1×58-6=
6826: 2×25+26=
6827: 16+55-66=
6828: 56-(75-24)=
6829: 89-(81-70)=
6830: 70-28+28=
6831: 60×1-27=
6832: 71+15+5=
6833: 67-3×22=
6834: 92-(49+26)=
6835: 80-11-23=
6836: 1×79-52=
6837: 75×1-42=
6838: 37+6-23=
6839: 65-6+19=
6840: 37+5-26=
6841: 58-7+43=
6842: 95-76+5=
6843: (57-55)×45=
6844: 13×4-10=
6845: 46×2-19=
6846: 78+16-54=
6847: 17×5-47=
6848: 17+78-86=
6849: 20×4-47=
6850: 85-40-19=
6851: 29×3+6=
6852: 1×95-11=
6853: 4×3+28=
6854: 67-1+8=
6855: 61-2×4=
6856: 73×1+1=
6857: 72-(13+30)=
6858: 71-(61+6)=
6859: 76-7×7=
6860: 54+38-19=
6861: 64-49×1=
6862: 23×3-61=
6863: 20×4-37=
6864: 77-45+52=
6865: 52+17-24=
6866: 3×26+17=
6867: 21+75-13=
6868: 1×76+21=
6869: 91-(8+81)=
6870: 58-24+10=
6871: 63+22-84=
6872: 4+58-3=
6873: 45×2-86=
6874: 19×3-16=
6875: 38-1×28=
6876: 1×99-6=
6877: 57-(74-19)=
6878: 78-1×65=
6879: 4+84-20=
6880: 36+55-84=
6881: 86-(78-30)=
6882: 99-(63-43)=
6883: (24-17)×2=
6884: 89-(20+23)=
6885: 78-9-57=
6886: 36+32+23=
6887: 99-(68+7)=
6888: 14×7-31=
6889: 93-46+22=
6890: 98-(81+7)=
6891: 90+2-34=
6892: 53×1-32=
6893: 6+67-56=
6894: 80-36×1=
6895: 81-11+19=
6896: 17+81+1=
6897: 57-45×1=
6898: 89-1×48=
6899: 16×5-53=
6900: 91-3-5=
6901: 75-(79-70)=
6902: 54+39-48=
6903: 92-2-34=
6904: 46+25-17=
6905: 62-(99-47)=
6906: 75-49+38=
6907: 97-(21-3)=
6908: 13+35+20=
6909: 85-1×61=
6910: 13+24-24=
6911: 95-(86-4)=
6912: 60-(46-32)=
6913: 62-6×1=
6914: 29+17-28=
6915: 85-8×2=
6916: 8+25+40=
6917: 72-(38+25)=
6918: 52-(12+34)=
6919: 1×52+47=
6920: 45-44+91=
6921: 98-15×4=
6922: 73-49+44=
6923: 8+71-3=
6924: 87-22-14=
6925: 57-54+2=
6926: 21×3-60=
6927: 84-(14+70)=
6928: 64-5+30=
6929: 71×1-68=
6930: 26+10-33=
6931: 50-(19+13)=
6932: 70-61+15=
6933: 97-(24+36)=
6934: 98-54-25=
6935: 21+7+21=
6936: 16+64-6=
6937: 40+39-40=
6938: 1×31+67=
6939: 54-17×3=
6940: 84-(71-44)=
6941: 3×14-28=
6942: 62-8+38=
6943: 51-5-38=
6944: 53-(95-77)=
6945: 91-(10+39)=
6946: 51+4-12=
6947: 94-(88+6)=
6948: 85-3×1=
6949: 3×27+10=
6950: 44-12-25=
6951: 66-(5+51)=
6952: 59-31+23=
6953: 81+12-52=
6954: 21+67-45=
6955: 27×3+2=
6956: 89-32+27=
6957: 46-14-5=
6958: 75-(14+21)=
6959: 69-(52+15)=
6960: 3×25-57=
6961: 15-(8+3)=
6962: 80-40+5=
6963: 1+65-24=
6964: 36-(59-30)=
6965: 61-50×1=
6966: 2×31-17=
6967: 95-15×5=
6968: 18×5-76=
6969: 37+21-54=
6970: 85-60+33=
6971: 8×11-23=
6972: 50-(67-28)=
6973: 6×12-1=
6974: 1×2×32=
6975: 2×20-16=
6976: 99-(15+26)=
6977: 5+19+73=
6978: 28+2-13=
6979: 94-89+53=
6980: 38-20-16=
6981: 65-3×12=
6982: 51-1×47=
6983: 71-10+25=
6984: 93-2×33=
6985: 2×29+36=
6986: 60-2×18=
6987: 48+15+32=
6988: 23×2-35=
6989: 93-14-7=
6990: 69-42+55=
6991: 36-6×6=
6992: 8×7-27=
6993: 26+10-21=
6994: 94-36-27=
6995: 87-(70-6)=
6996: 90+6-82=
6997: 84-(83-15)=
6998: 87-(36+43)=
6999: 84-66+3=
7000: 23×2-16=
7001: 81-21+16=
7002: 5×15-40=
7003: 93-(49-9)=
7004: 9+2+9=
7005: 11+4-2=
7006: 51-(65-54)=
7007: 78+15-3=
7008: 73-38+42=
7009: 75-2×6=
7010: 73-(59-7)=
7011: 84+15-23=
7012: 5×14-15=
7013: 88-55-16=
7014: 50+47-12=
7015: 99-46+13=
7016: 35-(9+11)=
7017: 79+6-64=
7018: 91-22×3=
7019: 67-(66-16)=
7020: 18+52-65=
7021: 95-(33-8)=
7022: 24×3-19=
7023: 82-44+22=
7024: 86-(38+34)=
7025: 5+69-15=
7026: 31+60-86=
7027: 92-1×58=
7028: 44×1+51=
7029: 15+73-44=
7030: 97-(9+18)=
7031: (19-1)×1=
7032: 99-(51-32)=
7033: 91-(81-15)=
7034: 84-(89-8)=
7035: 6×13-41=
7036: 54-28+60=
7037: 66-(12-2)=
7038: 57-9×6=
7039: 56-15+53=
7040: 4×24-61=
7041: 51-23+37=
7042: 4+17+19=
7043: 1+84-50=
7044: 89-(85-80)=
7045: 64-(76-39)=
7046: (90-88)×21=
7047: 62-23+17=
7048: 7+19+63=
7049: 90-(93-45)=
7050: 94-(52+37)=
7051: 4×22-73=
7052: 6×9-29=
7053: 69-(78-66)=
7054: 96-84+60=
7055: 66-1+5=
7056: 52-(65-32)=
7057: 39×2+12=
7058: 13+70-47=
7059: 25-12+63=
7060: 80-38×2=
7061: 47-23-21=
7062: 80-1-53=
7063: 56+18-73=
7064: 89-63+22=
7065: 39-19+25=
7066: 34+13-28=
7067: 82-(73-18)=
7068: 18+73-78=
7069: 87-(41-34)=
7070: 37-(93-72)=
7071: (46-42)×4=
7072: 42-9-13=
7073: 44-22+56=
7074: 15-2-4=
7075: 83-53-6=
7076: 1+15+64=
7077: 93-(94-91)=
7078: 75-8×8=
7079: 3+2+67=
7080: 31×2-51=
7081: 42-(18+15)=
7082: 4×2+25=
7083: 71-6×9=
7084: 5×14-33=
7085: 65+30-56=
7086: 27+39-57=
7087: 83-(62-36)=
7088: 58+18-48=
7089: 68-58+45=
7090: 41+40-46=
7091: 11×9-71=
7092: 1×14+1=
7093: 8×6-9=
7094: 9+40+31=
7095: 72-(19-1)=
7096: 4+24+50=
7097: 39-5+40=
7098: 61-(4+51)=
7099: 96-(92-57)=
7100: 60-(46-4)=
7101: 3×25-26=
7102: 16+17-15=
7103: 59-(95-71)=
7104: 12×8-47=
7105: 8×4-17=
7106: 99-55+45=
7107: 4×4×1=
7108: 85-53-9=
7109: 48+36-42=
7110: 79×1-67=
7111: 71×1-3=
7112: 43-(78-47)=
7113: 61-31+10=
7114: 27-(85-66)=
7115: 79-53+33=
7116: 37+39-46=
7117: 1×10+76=
7118: 96-9-46=
7119: 14+84-97=
7120: 62-37-6=
7121: 20-2+7=
7122: 1+65-2=
7123: 41-(53-50)=
7124: 99-68+31=
7125: 11×8-18=
7126: 1×72-34=
7127: 63+25-78=
7128: 67+19-82=
7129: 58-26+43=
7130: 17-1×10=
7131: 40+43-40=
7132: (43-42)×78=
7133: 5×15-72=
7134: 5+49+24=
7135: 29+36+28=
7136: 78-9-21=
7137: 94-54-7=
7138: (75-48)×2=
7139: 67-10×3=
7140: 71-29-4=
7141: 78×1-54=
7142: 55-(25-5)=
7143: 63-8×4=
7144: 84×1-38=
7145: 60+16+11=
7146: 11+30-21=
7147: 54×1-25=
7148: 90-(96-13)=
7149: 40-33-1=
7150: 20+1+9=
7151: 76+13-41=
7152: 27+68-5=
7153: 95-22×2=
7154: 96-25×1=
7155: 37+20-30=
7156: 80×1-53=
7157: 75-(97-58)=
7158: 65-(36-10)=
7159: (20-19)×74=
7160: 7×11-54=
7161: 18+22+21=
7162: 43-(38-1)=
7163: 69-(29-19)=
7164: 42+44+6=
7165: 3×8+2=
7166: 72+12+2=
7167: 15+44+18=
7168: 2+20-14=
7169: 41-8+57=
7170: 66-9+16=
7171: 60-16×3=
7172: 19+36+7=
7173: 56-(7+18)=
7174: 32-1×10=
7175: 98-85×1=
7176: 42+7+26=
7177: 60+38-52=
7178: 48-26-4=
7179: 91-5-74=
7180: (36-3)×1=
7181: 86-(47+28)=
7182: 79-56+65=
7183: (47-17)×2=
7184: 94-11-26=
7185: 33-1×2=
7186: 10+37-6=
7187: 90-6×15=
7188: 87-69×1=
7189: 31+34+8=
7190: 1×9+55=
7191: 82-(38-16)=
7192: 84-1×68=
7193: 1×82-66=
7194: 64-(80-47)=
7195: 83-9×8=
7196: 1+89-82=
7197: 95-58+24=
7198: 21-(66-47)=
7199: 1×78-72=
7200: 65-16+23=
7201: 85-19+24=
7202: 79-71×1=
7203: 94-(10+56)=
7204: 46+19-24=
7205: (24-21)×32=
7206: 80-(18+60)=
7207: 79+2-9=
7208: 52+5-54=
7209: 58×1-47=
7210: 51-16-17=
7211: 12×7-13=
7212: 54-(3+18)=
7213: 72-45-23=
7214: 76-16-9=
7215: 79-(4+63)=
7216: 9×6-9=
7217: 1×64-7=
7218: 54-(57-41)=
7219: 94-35-28=
7220: 35+19-11=
7221: 4+72-25=
7222: 33+63-20=
7223: 74-(57-55)=
7224: 48-(87-67)=
7225: 24+59-25=
7226: 45-(23-3)=
7227: 10+17+62=
7228: 1×95-4=
7229: 92-36-12=
7230: (6-3)×27=
7231: 7+83-57=
7232: 55-6×6=
7233: 60+36-40=
7234: 47-21+59=
7235: 62-8+30=
7236: (35+53)×1=
7237: 39+13-14=
7238: 69×1×1=
7239: 56-(74-40)=
7240: 20×1+37=
7241: 24+21+32=
7242: 64-1×30=
7243: 60-(25+35)=
7244: 52-3×12=
7245: (24-23)×43=
7246: 90-86+44=
7247: 38+20+2=
7248: 2×36-9=
7249: 31+38-1=
7250: 4×4+21=
7251: 64+35-15=
7252: 2+8+57=
7253: 92-64+13=
7254: 17×4-63=
7255: 19×5-89=
7256: 43-(31-24)=
7257: 11×6-1=
7258: 52-44-5=
7259: 49-37×1=
7260: 75-56+19=
7261: 61-(87-56)=
7262: 35-(66-45)=
7263: 64-3×20=
7264: 46+46-37=
7265: 59+32-12=
7266: 20×2-13=
7267: 42+45-14=
7268: 4+8+40=
7269: 78-27+1=
7270: 51-(41-40)=
7271: 21×2-41=
7272: 42+49-51=
7273: 1×73-54=
7274: 44-(47-26)=
7275: 67-52×1=
7276: 81+8-5=
7277: 62-1×3=
7278: 30-(28-7)=
7279: 68-(8-1)=
7280: 80-(42-36)=
7281: 53+19-39=
7282: 94-(75+1)=
7283: 29-(21-16)=
7284: (67-64)×21=
7285: 8×7+39=
7286: 1×60-55=
7287: 2×39-36=
7288: 5×14-18=
7289: 1×11+49=
7290: 3×31-27=
7291: 1×94-58=
7292: 79-1×53=
7293: 99-11-13=
7294: 91-17×3=
7295: 14-(21-9)=
7296: 90-1×79=
7297: 14+37+26=
7298: 96-91+65=
7299: 52-16-28=
7300: 57-29+65=
7301: 77-14×4=
7302: 37-26×1=
7303: 64-31-13=
7304: 53-44+46=
7305: 46-4-24=
7306: 76-24-44=
7307: 3×15-43=
7308: 69-(69-30)=
7309: 3+50+14=
7310: 70-(2+38)=
7311: 80+15-67=
7312: 9×8+26=
7313: 53-1-24=
7314: 93-(69-44)=
7315: 36+15+14=
7316: 77×1-33=
7317: 30+37+30=
7318: 59-1×20=
7319: 56-(90-61)=
7320: 48-(56-15)=
7321: 29-(54-34)=
7322: 76-(69-41)=
7323: 32-1×13=
7324: 82-36-20=
7325: 67+7+1=
7326: 38+61-33=
7327: 94-(31+30)=
7328: 59-7-22=
7329: 3×14+29=
7330: 66-8+2=
7331: 92×1-38=
7332: 65-(7+52)=
7333: 54-(86-70)=
7334: (57-57)×21=
7335: 99-(68+17)=
7336: 81-(79-10)=
7337: 92-9×10=
7338: 72-57+47=
7339: 11+70-55=
7340: 1×90-81=
7341: 1+47-12=
7342: 64×1-59=
7343: 11+25-12=
7344: 20×3+32=
7345: 71-26+32=
7346: 99×1-58=
7347: 6×14-55=
7348: 56+30-24=
7349: 84-(66+3)=
7350: 5×10+18=
7351: 1×47-28=
7352: 4×13+14=
7353: 34+22-3=
7354: 24+56-65=
7355: (34-31)×6=
7356: 12×8-87=
7357: 84+15-16=
7358: 48-(18+26)=
7359: 16+52+8=
7360: 25-20-4=
7361: 94-15×4=
7362: 87×1-31=
7363: 92-1×85=
7364: 1×94-27=
7365: 10+19+2=
7366: 86-1×51=
7367: 91×1-88=
7368: 96-2×38=
7369: 42+56-70=
7370: 38+31-7=
7371: 87-(55-17)=
7372: 56+25-75=
7373: 25-6×1=
7374: 94-5×6=
7375: 88-(48+6)=
7376: 43+27+15=
7377: 57+8-42=
7378: 46+5-13=
7379: 64+33-62=
7380: 52+5+33=
7381: 18+60-43=
7382: 1×24+60=
7383: 1×57+30=
7384: 52+40-49=
7385: 92-(68-12)=
7386: 85-72+66=
7387: 87-41+49=
7388: 14+6-10=
7389: 85-14+27=
7390: 84×1-56=
7391: 73+15-7=
7392: 65-39+63=
7393: 14+27-12=
7394: 35-14+3=
7395: 22+44+19=
7396: 72-2-7=
7397: 96-13-34=
7398: 2×10+72=
7399: 79-(12+34)=
7400: 8+20+43=
7401: 80-3×9=
7402: 97-16-13=
7403: 77-65+81=
7404: 7+82-65=
7405: 27+40+18=
7406: 31+28+11=
7407: 68+23-32=
7408: 84+1-56=
7409: 45-(24+13)=
7410: 71-(95-65)=
7411: 32-4×3=
7412: 66+33-59=
7413: 37×1+9=
7414: 25+73-23=
7415: 30×2-55=
7416: 1+67-31=
7417: 83-(77-7)=
7418: 1×21-19=
7419: 5+93-68=
7420: 88×1-79=
7421: 47+31-21=
7422: 96-1×29=
7423: 4×11-31=
7424: 22+65-19=
7425: 20+1-5=
7426: 19-11+31=
7427: 57+4-28=
7428: 30+39-54=
7429: 55-(63-10)=
7430: 63+2+26=
7431: 75-6-4=
7432: 2×32-46=
7433: 1×19-9=
7434: 82-74+27=
7435: 75-(23-4)=
7436: 99-(44-6)=
7437: 94×1-82=
7438: 70-(52-26)=
7439: 2×17+52=
7440: 23-22×1=
7441: 12+4-13=
7442: 1×99-6=
7443: 5×15-17=
7444: 33+41-16=
7445: 1×53-21=
7446: 29-8-4=
7447: 54+12-61=
7448: 2+96-35=
